SalesID,Date,CustomerID,ProductID,StoreID,EmployeeID,Quantity,Unit Price,Discount %,Sales Amount,Cost,Profit,Payment Method
591,2026-04-08,C0109,P044,S05,E012,6,218.87,0.1,1181.9,810,371.9,Transfer
592,2026-04-10,C0101,P044,S06,E002,5,218.87,0.05,1039.63,675,364.63,Card
593,2025-09-11,C0091,P028,S03,E017,2,442.13,0.05,840.05,532,308.05,Mobile
594,2025-01-13,C0107,P040,S06,E005,7,80.3,0.1,505.89,385,120.89,Transfer
595,2026-01-31,C0054,P041,S07,E020,2,262.34,0.05,498.45,316,182.45,Cash
596,2025-04-26,C0036,P032,S07,E004,8,426.8,0.05,3243.68,2392,851.68,Mobile
597,2026-04-24,C0198,P017,S08,E018,9,146.38,0.05,1251.55,927,324.55,Cash
598,2025-12-28,C0015,P003,S10,E015,3,303.16,0.0,909.48,657,252.48,Card
599,2025-07-26,C0187,P032,S04,E020,8,426.8,0.15,2902.24,2392,510.24,Cash
600,2026-05-06,C0072,P038,S03,E018,6,176.65,0.05,1006.91,678,328.91,Mobile
601,2025-02-19,C0040,P037,S04,E001,9,422.5,0.15,3232.12,2565,667.12,Transfer
602,2025-07-08,C0166,P014,S01,E013,7,287.52,0.0,2012.64,1393,619.64,Transfer
603,2025-10-20,C0036,P035,S03,E010,9,79.96,0.05,683.66,468,215.66,Card
604,2025-08-05,C0131,P042,S04,E002,5,302.99,0.15,1287.71,1185,102.71,Card
605,2025-12-02,C0092,P023,S07,E002,10,424.36,0.15,3607.06,2680,927.06,Mobile
606,2026-05-21,C0040,P030,S06,E010,2,388.69,0.05,738.51,600,138.51,Card
607,2026-04-18,C0092,P023,S06,E012,1,424.36,0.15,360.71,268,92.71,Card
608,2025-09-05,C0107,P019,S02,E008,9,186.03,0.05,1590.56,1134,456.56,Transfer
609,2025-12-09,C0162,P013,S08,E001,5,182.89,0.15,777.28,685,92.28,Mobile
610,2025-01-28,C0109,P024,S07,E006,8,293.47,0.05,2230.37,1984,246.37,Transfer
611,2025-07-15,C0152,P031,S07,E001,9,106.32,0.15,813.35,747,66.35,Card
612,2026-01-07,C0114,P033,S05,E003,8,126.43,0.1,910.3,880,30.3,Cash
613,2025-06-11,C0035,P031,S01,E012,9,106.32,0.1,861.19,747,114.19,Mobile
614,2025-02-05,C0004,P004,S08,E015,4,45.02,0.0,180.08,116,64.08,Mobile
615,2026-02-20,C0046,P025,S02,E008,7,345.2,0.05,2295.58,2072,223.58,Transfer
616,2025-01-26,C0028,P031,S04,E014,5,106.32,0.05,505.02,415,90.02,Transfer
617,2025-11-10,C0029,P048,S08,E005,8,310.27,0.1,2233.94,1800,433.94,Transfer
618,2025-12-14,C0010,P014,S05,E007,6,287.52,0.1,1552.61,1194,358.61,Transfer
619,2025-01-04,C0081,P029,S08,E004,8,162.04,0.05,1231.5,896,335.5,Cash
620,2025-09-16,C0011,P050,S03,E017,7,477.56,0.1,3008.63,1995,1013.63,Transfer
621,2026-02-13,C0046,P014,S01,E015,6,287.52,0.1,1552.61,1194,358.61,Transfer
622,2026-05-07,C0042,P049,S10,E014,3,328.89,0.05,937.34,888,49.34,Mobile
623,2025-04-04,C0157,P047,S08,E006,2,165.58,0.1,298.04,294,4.04,Mobile
624,2025-03-06,C0008,P030,S09,E018,8,388.69,0.05,2954.04,2400,554.04,Mobile
625,2025-09-02,C0012,P036,S09,E010,10,296.82,0.05,2819.79,2170,649.79,Mobile
626,2025-09-21,C0146,P017,S06,E018,10,146.38,0.15,1244.23,1030,214.23,Transfer
627,2025-02-04,C0047,P047,S07,E008,9,165.58,0.1,1341.2,1323,18.2,Mobile
628,2025-09-06,C0017,P049,S10,E009,6,328.89,0.1,1776.01,1776,0.01,Transfer
629,2025-10-28,C0123,P009,S08,E006,9,252.01,0.0,2268.09,1737,531.09,Cash
630,2025-02-21,C0147,P035,S10,E017,10,79.96,0.05,759.62,520,239.62,Transfer
631,2025-08-20,C0152,P038,S03,E005,5,176.65,0.0,883.25,565,318.25,Mobile
632,2025-07-24,C0156,P017,S08,E006,10,146.38,0.1,1317.42,1030,287.42,Cash
633,2025-01-18,C0020,P040,S07,E012,4,80.3,0.0,321.2,220,101.2,Mobile
634,2025-01-06,C0110,P039,S01,E008,4,258.64,0.05,982.83,648,334.83,Cash
635,2026-01-14,C0096,P050,S09,E020,7,477.56,0.0,3342.92,1995,1347.92,Card
636,2025-11-22,C0126,P007,S01,E015,7,107.51,0.0,752.57,637,115.57,Card
637,2026-03-20,C0154,P021,S10,E013,7,78.84,0.0,551.88,336,215.88,Cash
638,2025-08-26,C0102,P020,S08,E013,6,392.13,0.1,2117.5,1356,761.5,Transfer
639,2026-02-22,C0156,P003,S07,E019,1,303.16,0.0,303.16,219,84.16,Card
640,2025-07-15,C0037,P014,S08,E014,3,287.52,0.1,776.3,597,179.3,Transfer
641,2026-01-17,C0093,P008,S02,E013,1,216.88,0.1,195.19,139,56.19,Card
642,2025-02-20,C0188,P023,S05,E009,1,424.36,0.05,403.14,268,135.14,Transfer
643,2025-05-11,C0036,P039,S04,E011,1,258.64,0.0,258.64,162,96.64,Card
644,2025-07-23,C0105,P011,S06,E005,3,299.96,0.15,764.9,552,212.9,Transfer
645,2026-04-17,C0007,P025,S10,E006,10,345.2,0.05,3279.4,2960,319.4,Cash
646,2026-03-01,C0169,P036,S05,E017,1,296.82,0.05,281.98,217,64.98,Card
647,2026-06-22,C0199,P027,S09,E018,1,144.07,0.0,144.07,95,49.07,Mobile
648,2026-03-28,C0120,P048,S10,E020,5,310.27,0.15,1318.65,1125,193.65,Cash
649,2025-04-19,C0077,P032,S04,E002,10,426.8,0.1,3841.2,2990,851.2,Card
650,2025-07-03,C0168,P035,S07,E013,2,79.96,0.05,151.92,104,47.92,Card
651,2025-07-31,C0125,P042,S10,E005,10,302.99,0.05,2878.4,2370,508.4,Cash
652,2026-01-03,C0172,P045,S01,E020,7,321.9,0.15,1915.3,1442,473.3,Mobile
653,2025-09-13,C0157,P024,S05,E006,8,293.47,0.0,2347.76,1984,363.76,Mobile
654,2025-03-30,C0067,P014,S09,E010,2,287.52,0.1,517.54,398,119.54,Card
655,2025-11-19,C0021,P012,S03,E017,9,317.68,0.0,2859.12,1854,1005.12,Card
656,2025-01-01,C0016,P007,S02,E018,3,107.51,0.0,322.53,273,49.53,Transfer
657,2026-06-22,C0166,P036,S09,E003,8,296.82,0.0,2374.56,1736,638.56,Mobile
658,2025-10-10,C0092,P033,S08,E003,8,126.43,0.0,1011.44,880,131.44,Transfer
659,2025-07-01,C0194,P042,S10,E001,2,302.99,0.05,575.68,474,101.68,Mobile
660,2025-06-08,C0125,P034,S02,E012,4,198.57,0.05,754.57,528,226.57,Mobile
661,2025-07-01,C0129,P022,S05,E004,10,30.64,0.0,306.4,210,96.4,Transfer
662,2025-11-26,C0138,P040,S08,E019,2,80.3,0.0,160.6,110,50.6,Transfer
663,2026-06-03,C0113,P047,S09,E015,8,165.58,0.1,1192.18,1176,16.18,Card
664,2025-03-21,C0171,P001,S05,E002,5,24.41,0.1,109.84,70,39.84,Mobile
665,2025-11-28,C0171,P044,S05,E004,3,218.87,0.15,558.12,405,153.12,Transfer
666,2025-09-07,C0100,P040,S09,E019,7,80.3,0.05,534.0,385,149.0,Cash
667,2025-09-17,C0011,P015,S05,E008,7,316.6,0.05,2105.39,1498,607.39,Transfer
668,2026-01-26,C0027,P020,S03,E008,2,392.13,0.1,705.83,452,253.83,Mobile
669,2026-02-21,C0199,P041,S02,E017,6,262.34,0.15,1337.93,948,389.93,Mobile
670,2025-07-23,C0101,P017,S10,E019,1,146.38,0.15,124.42,103,21.42,Transfer
671,2025-05-17,C0097,P049,S01,E001,10,328.89,0.05,3124.45,2960,164.45,Cash
672,2025-12-21,C0132,P040,S08,E011,8,80.3,0.0,642.4,440,202.4,Card
673,2025-08-08,C0170,P041,S04,E013,4,262.34,0.15,891.96,632,259.96,Transfer
674,2025-10-08,C0042,P001,S05,E003,8,24.41,0.1,175.75,112,63.75,Cash
675,2025-09-07,C0025,P039,S08,E004,9,258.64,0.15,1978.6,1458,520.6,Mobile
676,2025-04-26,C0179,P027,S06,E017,9,144.07,0.05,1231.8,855,376.8,Mobile
677,2026-06-18,C0025,P039,S08,E008,10,258.64,0.05,2457.08,1620,837.08,Cash
678,2025-09-15,C0148,P012,S09,E010,2,317.68,0.15,540.06,412,128.06,Cash
679,2025-09-07,C0111,P044,S03,E017,6,218.87,0.15,1116.24,810,306.24,Mobile
680,2025-09-20,C0105,P029,S09,E019,2,162.04,0.15,275.47,224,51.47,Cash
681,2025-05-02,C0069,P022,S07,E002,2,30.64,0.15,52.09,42,10.09,Cash
682,2025-03-18,C0101,P017,S08,E016,9,146.38,0.1,1185.68,927,258.68,Card
683,2025-09-25,C0102,P033,S07,E013,7,126.43,0.0,885.01,770,115.01,Mobile
684,2025-05-14,C0019,P031,S08,E013,1,106.32,0.05,101.0,83,18.0,Card
685,2025-07-21,C0104,P043,S07,E014,2,136.26,0.15,231.64,154,77.64,Cash
686,2025-02-14,C0125,P006,S07,E005,5,421.8,0.0,2109.0,1260,849.0,Card
687,2025-10-18,C0021,P003,S09,E002,4,303.16,0.15,1030.74,876,154.74,Mobile
688,2025-06-12,C0077,P010,S01,E010,3,50.88,0.15,129.74,114,15.74,Transfer
689,2025-10-28,C0009,P002,S08,E003,1,274.71,0.1,247.24,245,2.24,Card
690,2026-05-20,C0068,P048,S08,E001,10,310.27,0.15,2637.29,2250,387.29,Mobile
691,2025-02-20,C0089,P022,S04,E011,1,30.64,0.1,27.58,21,6.58,Card
692,2025-04-04,C0011,P041,S02,E005,4,262.34,0.05,996.89,632,364.89,Transfer
693,2026-05-01,C0006,P019,S07,E019,6,186.03,0.15,948.75,756,192.75,Mobile
694,2025-04-18,C0107,P002,S09,E013,4,274.71,0.05,1043.9,980,63.9,Card
695,2025-11-20,C0105,P035,S07,E018,9,79.96,0.0,719.64,468,251.64,Card
696,2025-06-30,C0029,P021,S10,E004,3,78.84,0.15,201.04,144,57.04,Transfer
697,2026-04-29,C0128,P036,S09,E006,3,296.82,0.1,801.41,651,150.41,Transfer
698,2025-03-14,C0184,P023,S09,E011,4,424.36,0.1,1527.7,1072,455.7,Card
699,2025-09-27,C0199,P022,S03,E005,10,30.64,0.05,291.08,210,81.08,Cash
700,2025-05-13,C0159,P040,S04,E010,8,80.3,0.1,578.16,440,138.16,Cash
701,2026-05-20,C0192,P039,S01,E006,7,258.64,0.15,1538.91,1134,404.91,Mobile
702,2025-11-11,C0072,P012,S03,E012,8,317.68,0.1,2287.3,1648,639.3,Transfer
703,2025-09-06,C0180,P007,S06,E004,2,107.51,0.15,182.77,182,0.77,Transfer
704,2026-01-11,C0174,P007,S09,E010,4,107.51,0.0,430.04,364,66.04,Cash
705,2026-06-15,C0004,P037,S07,E004,10,422.5,0.1,3802.5,2850,952.5,Cash
706,2026-04-19,C0028,P030,S04,E012,1,388.69,0.05,369.26,300,69.26,Cash
707,2026-02-15,C0048,P021,S08,E020,9,78.84,0.05,674.08,432,242.08,Cash
708,2026-05-06,C0047,P001,S06,E005,9,24.41,0.1,197.72,126,71.72,Cash
709,2026-02-10,C0042,P008,S03,E008,3,216.88,0.0,650.64,417,233.64,Transfer
710,2025-08-11,C0002,P006,S10,E007,2,421.8,0.0,843.6,504,339.6,Cash
711,2026-01-21,C0077,P027,S03,E011,8,144.07,0.05,1094.93,760,334.93,Transfer
712,2025-04-21,C0157,P047,S10,E007,10,165.58,0.15,1407.43,1470,-62.57,Transfer
713,2026-04-03,C0185,P025,S04,E006,1,345.2,0.15,293.42,296,-2.58,Cash
714,2026-04-25,C0060,P004,S02,E003,9,45.02,0.1,364.66,261,103.66,Card
715,2025-09-12,C0062,P024,S09,E012,10,293.47,0.05,2787.96,2480,307.96,Cash
716,2026-04-06,C0009,P007,S02,E006,10,107.51,0.05,1021.34,910,111.34,Mobile
717,2026-06-02,C0059,P002,S04,E002,3,274.71,0.15,700.51,735,-34.49,Transfer
718,2026-03-18,C0138,P002,S04,E009,3,274.71,0.05,782.92,735,47.92,Transfer
719,2025-10-30,C0152,P043,S04,E004,10,136.26,0.05,1294.47,770,524.47,Cash
720,2025-07-02,C0190,P036,S03,E014,6,296.82,0.1,1602.83,1302,300.83,Transfer
721,2025-01-24,C0200,P050,S09,E008,9,477.56,0.1,3868.24,2565,1303.24,Cash
722,2025-02-21,C0053,P043,S07,E004,6,136.26,0.15,694.93,462,232.93,Mobile
723,2025-07-27,C0194,P004,S08,E004,7,45.02,0.15,267.87,203,64.87,Card
724,2025-09-26,C0002,P034,S02,E013,3,198.57,0.1,536.14,396,140.14,Cash
725,2025-10-08,C0164,P037,S10,E007,4,422.5,0.1,1521.0,1140,381.0,Mobile
726,2026-04-09,C0011,P007,S07,E017,9,107.51,0.05,919.21,819,100.21,Mobile
727,2025-03-03,C0075,P014,S06,E008,7,287.52,0.0,2012.64,1393,619.64,Card
728,2026-04-26,C0010,P028,S09,E007,8,442.13,0.15,3006.48,2128,878.48,Cash
729,2026-03-15,C0188,P018,S04,E006,6,466.54,0.1,2519.32,1668,851.32,Transfer
730,2026-01-19,C0028,P011,S06,E014,10,299.96,0.1,2699.64,1840,859.64,Mobile
731,2025-08-17,C0026,P013,S03,E017,8,182.89,0.15,1243.65,1096,147.65,Mobile
732,2025-02-28,C0027,P038,S02,E013,10,176.65,0.15,1501.52,1130,371.52,Mobile
733,2026-05-19,C0147,P005,S06,E020,5,119.18,0.05,566.1,405,161.1,Mobile
734,2025-01-13,C0061,P016,S08,E013,9,95.32,0.0,857.88,774,83.88,Transfer
735,2025-03-29,C0042,P035,S07,E004,10,79.96,0.1,719.64,520,199.64,Cash
736,2025-07-04,C0045,P002,S05,E019,4,274.71,0.1,988.96,980,8.96,Cash
737,2026-03-05,C0074,P024,S03,E005,4,293.47,0.0,1173.88,992,181.88,Card
738,2025-07-14,C0032,P031,S06,E016,10,106.32,0.1,956.88,830,126.88,Card
739,2025-07-15,C0046,P032,S06,E017,5,426.8,0.0,2134.0,1495,639.0,Card
740,2025-04-24,C0084,P036,S10,E019,4,296.82,0.15,1009.19,868,141.19,Transfer
741,2026-05-31,C0078,P039,S07,E018,3,258.64,0.0,775.92,486,289.92,Mobile
742,2025-11-21,C0087,P026,S03,E009,7,17.83,0.0,124.81,112,12.81,Transfer
743,2025-06-13,C0119,P025,S04,E013,10,345.2,0.15,2934.2,2960,-25.8,Mobile
744,2025-05-05,C0143,P041,S03,E009,2,262.34,0.15,445.98,316,129.98,Transfer
745,2025-11-02,C0052,P021,S06,E005,7,78.84,0.1,496.69,336,160.69,Card
746,2026-03-18,C0056,P004,S05,E018,9,45.02,0.0,405.18,261,144.18,Card
747,2025-12-12,C0014,P040,S08,E009,3,80.3,0.0,240.9,165,75.9,Cash
748,2025-02-07,C0191,P050,S06,E003,1,477.56,0.05,453.68,285,168.68,Card
749,2025-07-12,C0166,P025,S10,E002,3,345.2,0.05,983.82,888,95.82,Cash
750,2025-03-03,C0139,P017,S04,E017,7,146.38,0.15,870.96,721,149.96,Card
751,2026-03-13,C0046,P010,S01,E017,2,50.88,0.1,91.58,76,15.58,Mobile
752,2025-02-01,C0118,P003,S06,E013,5,303.16,0.1,1364.22,1095,269.22,Mobile
753,2025-12-30,C0186,P030,S03,E014,8,388.69,0.15,2643.09,2400,243.09,Cash
754,2025-09-23,C0146,P019,S01,E001,9,186.03,0.1,1506.84,1134,372.84,Mobile
755,2025-07-21,C0100,P025,S09,E020,3,345.2,0.15,880.26,888,-7.74,Mobile
756,2026-06-11,C0016,P032,S10,E006,3,426.8,0.05,1216.38,897,319.38,Mobile
757,2025-07-22,C0012,P030,S10,E020,8,388.69,0.0,3109.52,2400,709.52,Mobile
758,2025-01-06,C0037,P049,S04,E013,2,328.89,0.15,559.11,592,-32.89,Transfer
759,2026-02-03,C0082,P010,S01,E020,4,50.88,0.0,203.52,152,51.52,Cash
760,2025-12-27,C0179,P005,S01,E014,4,119.18,0.1,429.05,324,105.05,Transfer
761,2026-06-02,C0042,P005,S03,E017,7,119.18,0.1,750.83,567,183.83,Card
762,2026-03-23,C0056,P030,S04,E015,1,388.69,0.0,388.69,300,88.69,Cash
763,2025-06-13,C0141,P030,S05,E017,1,388.69,0.15,330.39,300,30.39,Mobile
764,2025-07-16,C0182,P014,S05,E011,3,287.52,0.15,733.18,597,136.18,Cash
765,2026-05-11,C0014,P002,S09,E013,2,274.71,0.0,549.42,490,59.42,Transfer
766,2025-04-19,C0119,P039,S05,E002,9,258.64,0.0,2327.76,1458,869.76,Transfer
767,2025-11-15,C0118,P012,S01,E005,8,317.68,0.05,2414.37,1648,766.37,Transfer
768,2025-05-06,C0166,P012,S02,E014,9,317.68,0.0,2859.12,1854,1005.12,Mobile
769,2026-03-10,C0092,P045,S09,E019,9,321.9,0.0,2897.1,1854,1043.1,Card
770,2026-05-27,C0184,P019,S10,E017,10,186.03,0.15,1581.26,1260,321.26,Mobile
771,2026-04-24,C0062,P010,S04,E019,5,50.88,0.15,216.24,190,26.24,Card
772,2025-10-11,C0189,P027,S01,E015,3,144.07,0.0,432.21,285,147.21,Mobile
773,2025-10-24,C0140,P040,S05,E005,3,80.3,0.05,228.85,165,63.85,Cash
774,2025-06-20,C0044,P035,S07,E006,3,79.96,0.0,239.88,156,83.88,Card
775,2025-12-14,C0199,P030,S03,E018,7,388.69,0.1,2448.75,2100,348.75,Card
776,2025-01-12,C0199,P027,S04,E006,7,144.07,0.1,907.64,665,242.64,Transfer
777,2025-08-20,C0160,P040,S01,E014,1,80.3,0.0,80.3,55,25.3,Cash
778,2025-06-28,C0176,P046,S10,E001,9,17.63,0.0,158.67,99,59.67,Mobile
779,2026-01-08,C0103,P041,S04,E019,7,262.34,0.05,1744.56,1106,638.56,Mobile
780,2025-05-05,C0129,P032,S05,E001,9,426.8,0.1,3457.08,2691,766.08,Transfer
781,2025-10-21,C0015,P031,S02,E012,9,106.32,0.0,956.88,747,209.88,Transfer
782,2025-10-09,C0182,P043,S01,E002,2,136.26,0.15,231.64,154,77.64,Transfer
783,2025-09-09,C0197,P041,S05,E016,6,262.34,0.1,1416.64,948,468.64,Transfer
784,2026-02-23,C0098,P010,S08,E006,2,50.88,0.05,96.67,76,20.67,Mobile
785,2025-08-15,C0117,P041,S09,E003,8,262.34,0.15,1783.91,1264,519.91,Mobile
786,2025-07-25,C0159,P039,S03,E002,7,258.64,0.05,1719.96,1134,585.96,Card
787,2025-12-27,C0175,P034,S02,E009,8,198.57,0.1,1429.7,1056,373.7,Card
788,2025-01-19,C0173,P028,S05,E014,6,442.13,0.1,2387.5,1596,791.5,Mobile
789,2025-03-27,C0181,P026,S01,E009,5,17.83,0.1,80.24,80,0.24,Mobile
790,2026-01-16,C0159,P044,S07,E001,3,218.87,0.05,623.78,405,218.78,Card
791,2025-08-16,C0172,P003,S02,E007,9,303.16,0.05,2592.02,1971,621.02,Cash
792,2025-02-13,C0106,P005,S06,E005,4,119.18,0.05,452.88,324,128.88,Cash
793,2025-03-04,C0159,P023,S01,E004,8,424.36,0.05,3225.14,2144,1081.14,Cash
794,2025-03-06,C0097,P003,S10,E020,4,303.16,0.1,1091.38,876,215.38,Card
795,2025-10-26,C0044,P037,S10,E010,6,422.5,0.15,2154.75,1710,444.75,Transfer
796,2025-08-22,C0057,P046,S02,E013,5,17.63,0.1,79.33,55,24.33,Card
797,2025-12-27,C0153,P033,S09,E019,6,126.43,0.1,682.72,660,22.72,Transfer
798,2025-04-03,C0112,P050,S06,E017,1,477.56,0.0,477.56,285,192.56,Transfer
799,2025-11-09,C0133,P022,S05,E013,9,30.64,0.05,261.97,189,72.97,Transfer
800,2025-04-13,C0170,P035,S10,E005,3,79.96,0.05,227.89,156,71.89,Card
801,2026-03-09,C0068,P039,S09,E020,5,258.64,0.15,1099.22,810,289.22,Transfer
802,2026-04-04,C0015,P050,S08,E018,5,477.56,0.15,2029.63,1425,604.63,Mobile
803,2025-11-02,C0158,P029,S09,E006,1,162.04,0.0,162.04,112,50.04,Cash
804,2026-01-07,C0115,P007,S06,E010,2,107.51,0.05,204.27,182,22.27,Card
805,2025-05-13,C0175,P022,S08,E011,5,30.64,0.0,153.2,105,48.2,Card
806,2025-02-27,C0031,P026,S03,E016,6,17.83,0.0,106.98,96,10.98,Mobile
807,2026-02-20,C0016,P017,S10,E005,9,146.38,0.0,1317.42,927,390.42,Cash
808,2026-04-15,C0063,P002,S10,E008,5,274.71,0.0,1373.55,1225,148.55,Card
809,2025-05-16,C0149,P013,S03,E006,3,182.89,0.15,466.37,411,55.37,Transfer
810,2025-01-31,C0189,P011,S08,E015,1,299.96,0.1,269.96,184,85.96,Cash
811,2025-05-21,C0098,P033,S05,E002,1,126.43,0.15,107.47,110,-2.53,Cash
812,2025-07-08,C0057,P011,S10,E010,9,299.96,0.0,2699.64,1656,1043.64,Cash
813,2025-07-09,C0010,P032,S10,E004,10,426.8,0.1,3841.2,2990,851.2,Mobile
814,2025-04-29,C0143,P025,S02,E011,3,345.2,0.1,932.04,888,44.04,Card
815,2025-12-11,C0152,P023,S08,E012,4,424.36,0.05,1612.57,1072,540.57,Cash
816,2025-10-07,C0147,P047,S09,E006,10,165.58,0.0,1655.8,1470,185.8,Cash
817,2025-10-29,C0144,P022,S03,E001,9,30.64,0.1,248.18,189,59.18,Mobile
818,2026-01-07,C0148,P045,S09,E012,9,321.9,0.05,2752.24,1854,898.24,Mobile
819,2025-12-19,C0105,P043,S02,E003,8,136.26,0.15,926.57,616,310.57,Cash
820,2025-07-31,C0010,P030,S10,E019,4,388.69,0.1,1399.28,1200,199.28,Cash
821,2025-08-15,C0198,P013,S10,E014,10,182.89,0.1,1646.01,1370,276.01,Mobile
822,2026-03-19,C0196,P022,S10,E009,1,30.64,0.0,30.64,21,9.64,Transfer
823,2025-12-03,C0046,P038,S06,E013,2,176.65,0.0,353.3,226,127.3,Mobile
824,2026-03-06,C0181,P011,S08,E007,3,299.96,0.05,854.89,552,302.89,Cash
825,2025-07-22,C0171,P039,S03,E003,9,258.64,0.05,2211.37,1458,753.37,Cash
826,2026-04-09,C0066,P011,S01,E013,2,299.96,0.05,569.92,368,201.92,Transfer
827,2026-04-08,C0032,P008,S02,E007,7,216.88,0.05,1442.25,973,469.25,Card
828,2025-06-29,C0106,P036,S08,E015,4,296.82,0.0,1187.28,868,319.28,Transfer
829,2026-03-07,C0024,P015,S07,E012,3,316.6,0.05,902.31,642,260.31,Transfer
830,2025-01-08,C0051,P024,S05,E012,2,293.47,0.15,498.9,496,2.9,Transfer
831,2025-09-09,C0109,P002,S06,E012,1,274.71,0.05,260.97,245,15.97,Mobile
832,2025-02-06,C0164,P009,S04,E011,8,252.01,0.0,2016.08,1544,472.08,Cash
833,2025-09-07,C0015,P047,S05,E004,7,165.58,0.1,1043.15,1029,14.15,Transfer
834,2026-03-17,C0093,P020,S09,E003,10,392.13,0.05,3725.24,2260,1465.24,Transfer
835,2026-05-05,C0042,P030,S04,E019,2,388.69,0.15,660.77,600,60.77,Cash
836,2025-07-23,C0054,P016,S06,E020,9,95.32,0.0,857.88,774,83.88,Cash
837,2026-02-25,C0131,P033,S07,E019,10,126.43,0.15,1074.66,1100,-25.34,Transfer
838,2025-10-16,C0132,P020,S06,E007,7,392.13,0.15,2333.17,1582,751.17,Card
839,2025-04-08,C0187,P001,S08,E012,9,24.41,0.1,197.72,126,71.72,Mobile
840,2025-03-28,C0127,P011,S01,E013,3,299.96,0.0,899.88,552,347.88,Card
841,2025-07-07,C0132,P011,S02,E013,10,299.96,0.05,2849.62,1840,1009.62,Card
842,2025-12-30,C0179,P009,S10,E014,9,252.01,0.15,1927.88,1737,190.88,Card
843,2025-08-28,C0198,P024,S10,E012,7,293.47,0.1,1848.86,1736,112.86,Cash
844,2026-05-29,C0196,P036,S05,E005,5,296.82,0.1,1335.69,1085,250.69,Card
845,2025-10-05,C0030,P025,S02,E002,8,345.2,0.0,2761.6,2368,393.6,Cash
846,2026-05-14,C0119,P021,S10,E013,8,78.84,0.05,599.18,384,215.18,Card
847,2025-06-23,C0014,P017,S05,E015,1,146.38,0.15,124.42,103,21.42,Cash
848,2025-08-02,C0161,P049,S03,E007,3,328.89,0.05,937.34,888,49.34,Card
849,2025-01-18,C0193,P010,S07,E020,1,50.88,0.15,43.25,38,5.25,Transfer
850,2025-06-04,C0083,P029,S06,E018,6,162.04,0.1,875.02,672,203.02,Transfer
851,2026-04-10,C0197,P041,S03,E003,1,262.34,0.1,236.11,158,78.11,Cash
852,2025-04-17,C0049,P036,S07,E020,1,296.82,0.15,252.3,217,35.3,Mobile
853,2025-09-26,C0133,P039,S07,E002,10,258.64,0.0,2586.4,1620,966.4,Mobile
854,2025-01-03,C0180,P033,S05,E014,4,126.43,0.0,505.72,440,65.72,Cash
855,2026-02-16,C0016,P033,S10,E009,6,126.43,0.1,682.72,660,22.72,Card
856,2025-06-14,C0115,P014,S01,E020,4,287.52,0.0,1150.08,796,354.08,Mobile
857,2025-06-22,C0182,P012,S08,E003,2,317.68,0.0,635.36,412,223.36,Cash
858,2025-05-25,C0058,P010,S01,E018,9,50.88,0.0,457.92,342,115.92,Cash
859,2026-03-22,C0183,P034,S02,E016,9,198.57,0.05,1697.77,1188,509.77,Transfer
860,2025-08-06,C0063,P020,S02,E007,6,392.13,0.05,2235.14,1356,879.14,Card
861,2025-03-22,C0178,P026,S04,E005,5,17.83,0.0,89.15,80,9.15,Cash
862,2026-01-05,C0064,P016,S03,E006,8,95.32,0.1,686.3,688,-1.7,Card
863,2026-01-16,C0136,P007,S09,E006,7,107.51,0.0,752.57,637,115.57,Cash
864,2025-10-13,C0002,P017,S09,E019,9,146.38,0.0,1317.42,927,390.42,Mobile
865,2025-04-26,C0091,P033,S06,E017,7,126.43,0.05,840.76,770,70.76,Transfer
866,2025-10-31,C0125,P023,S09,E011,3,424.36,0.1,1145.77,804,341.77,Mobile
867,2025-03-08,C0017,P036,S05,E020,2,296.82,0.0,593.64,434,159.64,Mobile
868,2025-12-03,C0148,P018,S02,E005,7,466.54,0.1,2939.2,1946,993.2,Mobile
869,2025-08-19,C0142,P026,S05,E014,9,17.83,0.15,136.4,144,-7.6,Transfer
870,2025-02-12,C0029,P044,S02,E015,5,218.87,0.05,1039.63,675,364.63,Cash
871,2025-10-10,C0031,P012,S06,E013,8,317.68,0.1,2287.3,1648,639.3,Cash
872,2026-06-02,C0023,P023,S08,E011,3,424.36,0.15,1082.12,804,278.12,Cash
873,2025-04-12,C0142,P010,S04,E016,6,50.88,0.0,305.28,228,77.28,Card
874,2025-02-15,C0043,P043,S01,E001,8,136.26,0.1,981.07,616,365.07,Mobile
875,2025-09-09,C0091,P028,S03,E003,6,442.13,0.1,2387.5,1596,791.5,Card
876,2026-01-02,C0112,P037,S05,E007,1,422.5,0.05,401.38,285,116.38,Card
877,2026-06-24,C0048,P010,S03,E008,4,50.88,0.15,172.99,152,20.99,Mobile
878,2025-11-28,C0042,P038,S06,E018,3,176.65,0.1,476.96,339,137.96,Transfer
879,2025-06-20,C0073,P014,S01,E005,4,287.52,0.05,1092.58,796,296.58,Card
880,2025-02-23,C0090,P031,S08,E005,1,106.32,0.15,90.37,83,7.37,Mobile
881,2026-01-02,C0189,P047,S03,E003,4,165.58,0.05,629.2,588,41.2,Transfer
882,2025-02-19,C0133,P012,S05,E005,6,317.68,0.1,1715.47,1236,479.47,Mobile
883,2026-03-04,C0157,P029,S02,E001,1,162.04,0.15,137.73,112,25.73,Cash
884,2025-01-30,C0198,P050,S04,E012,1,477.56,0.0,477.56,285,192.56,Card
885,2025-02-20,C0057,P018,S05,E007,8,466.54,0.0,3732.32,2224,1508.32,Card
